a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref
693,12,-369,233,-742,-274,10738,76,53783,60875,0.04229736328125,0.000732421875,-0.02252197265625,0.01422119140625,-0.0452880859375,-0.0167236328125,0.6553955078125,0.004638671875,-0.71734619140625,-0.28448486328125,-113.61632297567871,-69.66085381106836,90.57153912236438,1.003186225891,0.049001332372,-0.020413083956,0.003594821086,0.29614964067250127,-2.3674792857192455,5.586796145144007
691,24,-380,238,-717,-256,10680,88,53730,60877,0.04217529296875,0.00146484375,-0.023193359375,0.0145263671875,-0.04376220703125,-0.015625,0.65185546875,0.00537109375,-0.7205810546875,-0.28436279296875,-114.83471135422937,-69.45138824791528,91.85344654561615,1.003187298775,0.049043927342,-0.020703272894,0.003579159733,0.2926501344552302,-2.400799358234893,5.591631505642726
689,37,-392,246,-691,-236,10624,100,53679,60881,0.04205322265625,0.00225830078125,-0.02392578125,0.0150146484375,-0.04217529296875,-0.014404296875,0.6484375,0.006103515625,-0.72369384765625,-0.28411865234375,-115.99091951118385,-69.23981466165645,93.08300867227128,1.003188610077,0.049091745168,-0.020990714431,0.003565360093,0.2893627127261243,-2.433817234812004,5.597058989366878
685,54,-410,253,-653,-205,10571,111,53630,60888,0.04180908203125,0.0032958984375,-0.0250244140625,0.01544189453125,-0.03985595703125,-0.01251220703125,0.64520263671875,0.00677490234375,-0.7266845703125,-0.28369140625,-117.08178937115551,-69.04692873629983,94.2580704081837,1.003190279007,0.049146167934,-0.021274063736,0.003554437542,0.2864067718195496,-2.4663847690867873,5.603233024793246
684,59,-426,259,-625,-177,10521,121,53582,60897,0.041748046875,0.00360107421875,-0.0260009765625,0.01580810546875,-0.03814697265625,-0.01080322265625,0.64215087890625,0.00738525390625,-0.7296142578125,-0.28314208984375,-118.12074389710267,-68.88555118494276,95.38814315618792,1.003192067146,0.0492031537,-0.021554674953,0.003546173451,0.2837593332631407,-2.4986543498001157,5.609694134977024
681,52,-436,264,-591,-151,10474,131,53537,60908,0.04156494140625,0.003173828125,-0.026611328125,0.01611328125,-0.03607177734375,-0.00921630859375,0.6392822265625,0.00799560546875,-0.73236083984375,-0.282470703125,-119.08363733733732,-68.72560810063337,96.45200553006565,1.003193736076,0.049258761108,-0.021832527593,0.003540517529,0.2814245169210825,-2.5306211805070125,5.61599415742815
680,34,-433,269,-561,-131,10429,140,53493,60921,0.04150390625,0.0020751953125,-0.02642822265625,0.01641845703125,-0.03424072265625,-0.00799560546875,0.63653564453125,0.008544921875,-0.73504638671875,-0.28167724609375,-120.01122927325831,-68.58380294521196,97.48650172986252,1.003195285797,0.0493090339,-0.022108426318,0.003537010634,0.2793557096385508,-2.5623736809319553,5.621682816674065
675,7,-403,279,-527,-113,10387,149,53452,60936,0.04119873046875,0.00042724609375,-0.02459716796875,0.01702880859375,-0.03216552734375,-0.00689697265625,0.63397216796875,0.00909423828125,-0.737548828125,-0.28076171875,-120.86773925712187,-68.44482965725712,98.45977907883523,1.00319647789,0.0493507348,-0.022382127121,0.003535587806,0.2775557634616651,-2.593881504130408,5.62639234670101
669,1,-370,282,-515,-102,10346,158,53412,60952,0.04083251953125,6.103515625e-05,-0.0225830078125,0.0172119140625,-0.03143310546875,-0.0062255859375,0.6314697265625,0.0096435546875,-0.739990234375,-0.27978515625,-121.69650993620671,-68.30527597095951,99.41028392061938,1.003197669983,0.049389827996,-0.022654950619,0.003535318188,0.27589641587122027,-2.6252946907937234,5.63080271268458
664,4,-346,284,-515,-95,10305,167,53372,60969,0.04052734375,0.000244140625,-0.0211181640625,0.017333984375,-0.03143310546875,-0.00579833984375,0.62896728515625,0.01019287109375,-0.742431640625,-0.27874755859375,-122.51925699652386,-68.1633291056972,100.35973854785621,1.003198981285,0.049429424107,-0.022927785292,0.003535698168,0.27430732011117964,-2.656714226303801,5.635268964835207
666,8,-340,282,-522,-82,10263,174,53332,60986,0.0406494140625,0.00048828125,-0.020751953125,0.0172119140625,-0.0318603515625,-0.0050048828125,0.62640380859375,0.0106201171875,-0.744873046875,-0.2777099609375,-123.35857485227542,-68.01532258777804,101.31504527943882,1.003200292587,0.049469914287,-0.023201253265,0.003537218785,0.2728399002849405,-2.6882143660271183,5.639834913547731
673,2,-347,284,-532,-64,10221,180,53292,61005,0.04107666015625,0.0001220703125,-0.02117919921875,0.017333984375,-0.032470703125,-0.00390625,0.62384033203125,0.010986328125,-0.747314453125,-0.27655029296875,-124.20095640275456,-67.870263933426,102.27839855023834,1.003201603889,0.049508675933,-0.023475829512,0.00354041066,0.2715589639823268,-2.7198517549068457,5.6441999611360005
676,-6,-343,292,-540,-56,10179,186,53252,61025,0.041259765625,-0.0003662109375,-0.02093505859375,0.017822265625,-0.032958984375,-0.00341796875,0.62127685546875,0.0113525390625,-0.749755859375,-0.27532958984375,-125.03823577534956,-67.72278510891194,103.24163963983546,1.003202676773,0.049545377493,-0.023751307279,0.003544400213,0.2703671605743601,-2.751596888680055,5.648329906221604
679,-12,-330,297,-550,-49,10136,191,53211,61046,0.04144287109375,-0.000732421875,-0.0201416015625,0.01812744140625,-0.0335693359375,-0.00299072265625,0.61865234375,0.01165771484375,-0.75225830078125,-0.2740478515625,-125.89772111386594,-67.57552660228302,104.22716248209986,1.003203749657,0.049580134451,-0.024027818814,0.003549070098,0.26925019914974063,-2.783465028406158,5.652236813002908
678,-24,-321,300,-568,-44,10092,195,53170,61067,0.0413818359375,-0.00146484375,-0.01959228515625,0.018310546875,-0.03466796875,-0.002685546875,0.615966796875,0.01190185546875,-0.7547607421875,-0.27276611328125,-126.76736455351644,-67.41671184368836,105.21705792311947,1.003204584122,0.04961097613,-0.024306096137,0.003554240102,0.2681891138149057,-2.8155379588563263,5.655697685157264
671,-41,-324,294,-594,-49,10045,199,53127,61087,0.04095458984375,-0.00250244140625,-0.019775390625,0.0179443359375,-0.0362548828125,-0.00299072265625,0.61309814453125,0.01214599609375,-0.75738525390625,-0.27154541015625,-127.67607181239822,-67.23602308802006,106.24023816422961,1.003205180168,0.04963580519,-0.024586742744,0.00355896377,0.2670788645322944,-2.847878899319632,5.658475944037746
664,-38,-335,287,-609,-56,9997,202,53084,61107,0.04052734375,-0.0023193359375,-0.02044677734375,0.01751708984375,-0.03717041015625,-0.00341796875,0.61016845703125,0.0123291015625,-0.760009765625,-0.27032470703125,-128.5926622340067,-67.04364869014216,107.26552790713274,1.003205776215,0.049661349505,-0.024868749082,0.003562940983,0.26587224559279166,-2.880373363321722,5.661338363752487
662,-20,-356,279,-617,-64,9948,205,53041,61125,0.0404052734375,-0.001220703125,-0.021728515625,0.01702880859375,-0.03765869140625,-0.00390625,0.607177734375,0.01251220703125,-0.76263427734375,-0.26922607421875,-129.50344720399005,-66.83442722753189,108.2743100721732,1.003206729889,0.049692872912,-0.025151394308,0.003565973137,0.2645353626970517,-2.91294044802396,5.664883849625637
664,-4,-380,274,-617,-67,9899,209,52998,61143,0.04052734375,-0.000244140625,-0.023193359375,0.0167236328125,-0.03765869140625,-0.00408935546875,0.60418701171875,0.01275634765625,-0.7652587890625,-0.26812744140625,-130.3950171276943,-66.6178325439434,109.26889663762441,1.003207921982,0.049730006605,-0.025433799252,0.003568567103,0.2631314737927253,-2.9454813922559864,5.6690697634955205
665,-6,-397,266,-602,-67,9851,212,52956,61161,0.04058837890625,-0.0003662109375,-0.02423095703125,0.0162353515625,-0.0367431640625,-0.00408935546875,0.60125732421875,0.012939453125,-0.767822265625,-0.26702880859375,-131.26417721887867,-66.40635205089778,110.23622449986784,1.003209233284,0.049766268581,-0.025714835152,0.003571224632,0.261742748647442,-2.97786614718486,5.673156406245718
667,-11,-402,261,-586,-69,9804,216,52915,61178,0.04071044921875,-0.00067138671875,-0.0245361328125,0.01593017578125,-0.0357666015625,-0.00421142578125,0.598388671875,0.01318359375,-0.77032470703125,-0.2659912109375,-132.09261646419486,-66.19063790362385,111.16291529815348,1.003210544586,0.049800559878,-0.025994464755,0.00357381138,0.26035746860872216,-3.0100888578611094,5.677019529387328
668,-16,-404,251,-571,-69,9758,219,52875,61195,0.040771484375,-0.0009765625,-0.024658203125,0.01531982421875,-0.03485107421875,-0.00421142578125,0.5955810546875,0.01336669921875,-0.77276611328125,-0.26495361328125,-132.89991538129703,-65.98044745832712,112.06360525480392,1.003211855888,0.049832344055,-0.026272781193,0.003576496616,0.2589962262481272,-3.0421609862786854,5.680597435704926
669,-20,-408,243,-556,-72,9713,222,52837,61211,0.04083251953125,-0.001220703125,-0.02490234375,0.01483154296875,-0.033935546875,-0.00439453125,0.59283447265625,0.0135498046875,-0.77508544921875,-0.26397705078125,-133.6671217028449,-65.76102693657515,112.91842801013568,1.003213167191,0.049862209707,-0.026549749076,0.003578998148,0.2576255049931436,-3.074077080054959,5.683958073211906
666,-22,-416,230,-530,-77,9670,226,52801,61226,0.0406494140625,-0.0013427734375,-0.025390625,0.0140380859375,-0.0323486328125,-0.00469970703125,0.5902099609375,0.0137939453125,-0.77728271484375,-0.2630615234375,-134.3776082318437,-65.54167847431611,113.71661027922615,1.003214597702,0.049890518188,-0.026824319735,0.003581147175,0.2562310592635318,-3.105715947803643,5.687142597602824
664,-16,-424,225,-512,-77,9628,230,52766,61240,0.04052734375,-0.0009765625,-0.02587890625,0.01373291015625,-0.03125,-0.00469970703125,0.587646484375,0.0140380859375,-0.7794189453125,-0.26220703125,-135.05790329365465,-65.32409646485526,114.47972742393746,1.003216266632,0.049920618534,-0.027097159997,0.003583311336,0.25484079200659876,-3.1371582074743594,5.690531009318411
661,-5,-435,223,-489,-77,9587,234,52732,61254,0.04034423828125,-0.00030517578125,-0.02655029296875,0.01361083984375,-0.02984619140625,-0.00469970703125,0.58514404296875,0.0142822265625,-0.781494140625,-0.2613525390625,-135.71204201244586,-65.10869376606006,115.21676176972082,1.003218173981,0.049954552203,-0.027367694303,0.003585466417,0.25344865364605407,-3.1683383072587588,5.694356209895372
659,9,-449,220,-458,-69,9549,239,52700,61269,0.04022216796875,0.00054931640625,-0.02740478515625,0.013427734375,-0.0279541015625,-0.00421142578125,0.58282470703125,0.01458740234375,-0.783447265625,-0.26043701171875,-136.3104477058003,-64.90781457500628,115.90894633627607,1.003220438957,0.049993272871,-0.027635067701,0.003588343272,0.25213947324108255,-3.1991627812815895,5.698724027238279
655,15,-463,220,-435,-64,9513,244,52669,61284,0.03997802734375,0.00091552734375,-0.02825927734375,0.013427734375,-0.02655029296875,-0.00390625,0.58062744140625,0.014892578125,-0.78533935546875,-0.259521484375,-136.87618563164162,-64.72236182772752,116.56942959427663,1.003222823143,0.050034496933,-0.027900135145,0.003591712564,0.25088918056932924,-3.229727072089861,5.703375989694645
651,23,-475,220,-407,-56,9479,249,52640,61300,0.03973388671875,0.00140380859375,-0.02899169921875,0.013427734375,-0.02484130859375,-0.00341796875,0.57855224609375,0.01519775390625,-0.787109375,-0.258544921875,-137.40628181963896,-64.54314187906024,117.19930530729849,1.003225445747,0.050078824162,-0.028162360191,0.003595850198,0.24973014618989534,-3.2599716324240617,5.708378912959704
646,31,-481,220,-376,-49,9447,254,52613,61316,0.0394287109375,0.00189208984375,-0.02935791015625,0.013427734375,-0.02294921875,-0.00299072265625,0.57659912109375,0.0155029296875,-0.78875732421875,-0.257568359375,-137.89838774169644,-64.37016798994354,117.79126635193137,1.00322830677,0.050126131624,-0.02842143178,0.003600679804,0.24865559903821635,-3.2898601680774147,5.713718968467838
625,35,-465,223,-238,-5,9426,260,52594,61335,0.03814697265625,0.00213623046875,-0.02838134765625,0.01361083984375,-0.0145263671875,-0.00030517578125,0.5753173828125,0.015869140625,-0.7899169921875,-0.25640869140625,-138.23625308952225,-64.25919937909694,118.25156600190157,1.00323164463,0.050175253302,-0.028667818755,0.003610140877,0.24817258821019694,-3.318318120135194,5.719249614327225
621,30,-457,223,-215,3,9407,266,52576,61354,0.03790283203125,0.0018310546875,-0.02789306640625,0.01361083984375,-0.01312255859375,0.00018310546875,0.57415771484375,0.0162353515625,-0.791015625,-0.2552490234375,-138.5480264866167,-64.16428952078942,118.68671205799812,1.003234982491,0.050222557038,-0.028912348673,0.003620512318,0.24780726465185685,-3.3465678239318253,5.724570345893032
620,27,-452,220,-192,8,9390,271,52560,61374,0.037841796875,0.00164794921875,-0.027587890625,0.013427734375,-0.01171875,0.00048828125,0.5731201171875,0.01654052734375,-0.7919921875,-0.2540283203125,-138.83948067214794,-64.08059434837736,119.10159646885818,1.003238320351,0.050268419087,-0.029154920951,0.00363148842,0.24752426764323462,-3.3745960840468796,5.729725008829841
620,22,-449,218,-169,13,9375,276,52545,61394,0.037841796875,0.0013427734375,-0.02740478515625,0.0133056640625,-0.01031494140625,0.00079345703125,0.57220458984375,0.016845703125,-0.79290771484375,-0.2528076171875,-139.10606086236277,-64.01299175636565,119.49252415013946,1.00324177742,0.050312265754,-0.029395600781,0.003643095028,0.24732824472637754,-3.402410709473098,5.7346473486348994
619,14,-449,210,-143,20,9362,281,52532,61414,0.03778076171875,0.0008544921875,-0.02740478515625,0.0128173828125,-0.00872802734375,0.001220703125,0.5714111328125,0.01715087890625,-0.793701171875,-0.2515869140625,-139.34087530653431,-63.95239353473458,119.85173274999711,1.003245234489,0.050352621824,-0.029634196311,0.003655544017,0.24724966189154868,-3.4299898020249286,5.739169050651518
614,10,-454,205,-123,23,9351,286,52520,61433,0.0374755859375,0.0006103515625,-0.0277099609375,0.01251220703125,-0.00750732421875,0.00140380859375,0.57073974609375,0.0174560546875,-0.79443359375,-0.25042724609375,-139.54771980190418,-63.90770267490994,120.17888888234532,1.003248691559,0.050391435623,-0.029871067032,0.003668391611,0.2472295103396656,-3.457372999249199,5.7435136982821
609,11,-461,200,-100,26,9342,291,52509,61452,0.03717041015625,0.00067138671875,-0.02813720703125,0.01220703125,-0.006103515625,0.0015869140625,0.5701904296875,0.01776123046875,-0.79510498046875,-0.249267578125,-139.73077755318963,-63.879212620217196,120.48313503987887,1.003252267838,0.050430517644,-0.03010577336,0.003681589849,0.24725873292162792,-3.484510556483284,5.747887226666167
604,17,-470,195,-77,31,9334,296,52500,61471,0.036865234375,0.00103759765625,-0.0286865234375,0.01190185546875,-0.00469970703125,0.00189208984375,0.5697021484375,0.01806640625,-0.795654296875,-0.24810791015625,-139.89115906711194,-63.845290808296596,120.76388754845878,1.003256082535,0.050471704453,-0.030338140205,0.003695257939,0.24734554627385183,-3.5113841896146565,5.75249795105355
596,23,-476,187,-49,36,9329,301,52492,61490,0.036376953125,0.00140380859375,-0.029052734375,0.01141357421875,-0.00299072265625,0.002197265625,0.56939697265625,0.01837158203125,-0.796142578125,-0.2469482421875,-140.02021026297845,-63.8402998889197,121.01500969584693,1.003260016441,0.050514765084,-0.030567673966,0.003709406359,0.24749465578488258,-3.5379366032113158,5.7573201694505265
588,28,-479,184,-8,46,9327,306,52487,61509,0.035888671875,0.001708984375,-0.02923583984375,0.01123046875,-0.00048828125,0.0028076171875,0.56927490234375,0.0186767578125,-0.79644775390625,-0.24578857421875,-140.1037803664839,-63.846236994304874,121.22066155035517,1.003264188766,0.050559740514,-0.030793221667,0.003724581096,0.24777467561855973,-3.564038596280498,5.762355982036654
582,28,-481,182,23,56,9327,311,52484,61529,0.0355224609375,0.001708984375,-0.02935791015625,0.0111083984375,0.00140380859375,0.00341796875,0.56927490234375,0.01898193359375,-0.796630859375,-0.24456787109375,-140.16130674504006,-63.85986288978559,121.40526470411545,1.003268480301,0.050604831427,-0.031015925109,0.003740807064,0.24818820771400726,-3.5898206486489173,5.767400622999098
578,26,-482,182,56,64,9330,316,52482,61549,0.0352783203125,0.0015869140625,-0.0294189453125,0.0111083984375,0.00341796875,0.00390625,0.5694580078125,0.019287109375,-0.7967529296875,-0.24334716796875,-140.18797036915302,-63.90262690731767,121.56065290414293,1.003272891045,0.050649382174,-0.031235696748,0.003757947357,0.24872252242126644,-3.615271596642813,5.772379729423421
576,26,-477,179,90,72,9336,321,52482,61569,0.03515625,0.0015869140625,-0.02911376953125,0.01092529296875,0.0054931640625,0.00439453125,0.56982421875,0.01959228515625,-0.7967529296875,-0.24212646484375,-140.1765023331753,-63.9655896440518,121.67871128568598,1.003277420998,0.050693549216,-0.031452391297,0.003775981953,0.24937569396028744,-3.6403746472103733,5.777311148141157
578,24,-473,179,133,82,9345,327,52485,61590,0.0352783203125,0.00146484375,-0.02886962890625,0.01092529296875,0.00811767578125,0.0050048828125,0.57037353515625,0.01995849609375,-0.79656982421875,-0.2408447265625,-140.11446341698314,-64.0362081663955,121.7561497156043,1.003282189369,0.05073672533,-0.031665295362,0.003795177909,0.25018454869026435,-3.665049330868347,5.782123951179932
577,22,-472,179,164,90,9357,333,52490,61612,0.03521728515625,0.0013427734375,-0.02880859375,0.01092529296875,0.010009765625,0.0054931640625,0.57110595703125,0.02032470703125,-0.7962646484375,-0.239501953125,-140.01784353281158,-64.12750380637276,121.8047737519289,1.003286957741,0.050779152662,-0.031875472516,0.003815287491,0.25111397402614083,-3.6894159588034277,5.78684786399718
