a_x,a_y,a_z,w_x,w_y,w_z,q_w_int,q_x_int,q_y_int,q_z_int,a_x_fp,a_y_fp,a_z_fp,w_x_fp,w_y_fp,w_z_fp,q_w,q_x,q_y,q_z,psi,theta,phi
116,38,277,-20,328,51,15707,2284,60437,64145,0.007080078125,0.0023193359375,0.01690673828125,-0.001220703125,0.02001953125,0.00311279296875,0.95867919921875,0.139404296875,-0.31121826171875,-0.08489990234375,-16.650316167888107,-34.96291568348213,21.565604813797673
112,45,287,-51,358,59,15718,2279,60473,64154,0.0068359375,0.00274658203125,0.01751708984375,-0.00311279296875,0.0218505859375,0.00360107421875,0.9593505859375,0.13909912109375,-0.30902099609375,-0.0843505859375,-16.490836992902263,-34.71207403723055,21.43404772498534
108,49,294,-77,389,69,15730,2271,60512,64164,0.006591796875,0.00299072265625,0.0179443359375,-0.00469970703125,0.02374267578125,0.00421142578125,0.9600830078125,0.13861083984375,-0.306640625,-0.083740234375,-16.311903788789238,-34.44301484770198,21.272559625429814
106,47,296,-95,420,79,15743,2262,60554,64174,0.0064697265625,0.00286865234375,0.01806640625,-0.00579833984375,0.025634765625,0.00482177734375,0.96087646484375,0.1380615234375,-0.3040771484375,-0.0831298828125,-16.12551419031842,-34.153162264722994,21.09862141844899
103,39,301,-108,466,90,15758,2251,60600,64186,0.00628662109375,0.00238037109375,0.01837158203125,-0.006591796875,0.0284423828125,0.0054931640625,0.9617919921875,0.13739013671875,-0.30126953125,-0.0823974609375,-15.911728246975672,-33.84002979709724,20.897802874896538
105,33,308,-110,499,97,15774,2240,60649,64199,0.00640869140625,0.00201416015625,0.018798828125,-0.0067138671875,0.03045654296875,0.00592041015625,0.9627685546875,0.13671875,-0.29827880859375,-0.08160400390625,-15.685749362739722,-33.50661935473536,20.69084918321082
109,27,319,-113,532,100,15791,2229,60701,64213,0.00665283203125,0.00164794921875,0.01947021484375,-0.00689697265625,0.032470703125,0.006103515625,0.96380615234375,0.13604736328125,-0.29510498046875,-0.08074951171875,-15.447892276097894,-33.152988886812565,20.478109427601602
118,24,330,-120,566,100,15809,2217,60756,64226,0.0072021484375,0.00146484375,0.0201416015625,-0.00732421875,0.0345458984375,0.006103515625,0.96490478515625,0.13531494140625,-0.291748046875,-0.0799560546875,-15.211526533136063,-32.77760879388123,20.256326629138655
130,25,341,-136,596,102,15827,2204,60814,64240,0.0079345703125,0.00152587890625,0.02081298828125,-0.00830078125,0.036376953125,0.0062255859375,0.96600341796875,0.134521484375,-0.2882080078125,-0.0791015625,-14.963375759611614,-32.38041288710137,20.023548823286642
145,33,357,-161,632,102,15847,2188,60875,64254,0.00885009765625,0.00201416015625,0.02178955078125,-0.00982666015625,0.03857421875,0.0062255859375,0.96722412109375,0.133544921875,-0.28448486328125,-0.0782470703125,-14.70480901608043,-31.966426620200973,19.763931805702796
158,45,369,-184,650,108,15867,2171,60938,64268,0.0096435546875,0.00274658203125,0.02252197265625,-0.01123046875,0.0396728515625,0.006591796875,0.96844482421875,0.13250732421875,-0.2806396484375,-0.077392578125,-14.444312684975987,-31.537591336604407,19.497286164373165
168,58,380,-202,660,113,15887,2152,61002,64282,0.01025390625,0.0035400390625,0.023193359375,-0.0123291015625,0.040283203125,0.00689697265625,0.96966552734375,0.13134765625,-0.2767333984375,-0.0765380859375,-14.18178530898878,-31.102552661000768,19.21762916636039
170,65,390,-215,663,120,15907,2132,61067,64296,0.0103759765625,0.00396728515625,0.0238037109375,-0.01312255859375,0.04046630859375,0.00732421875,0.97088623046875,0.130126953125,-0.27276611328125,-0.07568359375,-13.919238059613535,-30.66068423587396,18.932510998616003
176,68,405,-233,658,128,15927,2110,61131,64311,0.0107421875,0.004150390625,0.02471923828125,-0.01422119140625,0.0401611328125,0.0078125,0.97210693359375,0.1287841796875,-0.26885986328125,-0.07476806640625,-13.650524237821214,-30.229388287197388,18.635255455827274
176,60,430,-259,637,141,15947,2085,61193,64326,0.0107421875,0.003662109375,0.0262451171875,-0.01580810546875,0.03887939453125,0.00860595703125,0.97332763671875,0.12725830078125,-0.26507568359375,-0.0738525390625,-13.382764553878769,-29.815868756975632,18.321430212537962
167,38,451,-282,614,146,15966,2056,61253,64340,0.01019287109375,0.0023193359375,0.02752685546875,-0.0172119140625,0.0374755859375,0.0089111328125,0.9744873046875,0.12548828125,-0.26141357421875,-0.072998046875,-13.12275118841208,-29.417354764648056,17.986672890796868
154,8,465,-315,586,146,15984,2024,61311,64353,0.0093994140625,0.00048828125,0.02838134765625,-0.01922607421875,0.0357666015625,0.0089111328125,0.9755859375,0.12353515625,-0.25787353515625,-0.07220458984375,-12.872122853896286,-29.033176534346783,17.638114552219267
147,-10,472,-361,556,141,16002,1988,61366,64364,0.00897216796875,-0.0006103515625,0.02880859375,-0.02203369140625,0.033935546875,0.00860595703125,0.9766845703125,0.121337890625,-0.2545166015625,-0.071533203125,-12.636643263959423,-28.672699639954917,17.26958785149647
137,-12,466,-422,520,133,16020,1946,61419,64373,0.00836181640625,-0.000732421875,0.0284423828125,-0.0257568359375,0.03173828125,0.00811767578125,0.977783203125,0.1187744140625,-0.25128173828125,-0.07098388671875,-12.41156508247161,-28.329142474794573,16.86505925006617
129,-7,456,-468,499,128,16037,1900,61470,64380,0.00787353515625,-0.00042724609375,0.02783203125,-0.028564453125,0.03045654296875,0.0078125,0.97882080078125,0.115966796875,-0.2481689453125,-0.070556640625,-12.20129274769695,-27.999340286036,16.440323085962675
118,-7,447,-517,489,128,16055,1849,61521,64386,0.0072021484375,-0.00042724609375,0.02728271484375,-0.03155517578125,0.02984619140625,0.0078125,0.97991943359375,0.11285400390625,-0.24505615234375,-0.0701904296875,-11.992268485516455,-27.67321141084702,15.98166243176813
106,-11,446,-566,481,128,16072,1794,61571,64390,0.0064697265625,-0.00067138671875,0.0272216796875,-0.0345458984375,0.02935791015625,0.0078125,0.98095703125,0.1094970703125,-0.24200439453125,-0.0699462890625,-11.796896447055836,-27.353170721260494,15.501515847638743
92,-18,446,-612,484,131,16090,1734,61622,64394,0.005615234375,-0.0010986328125,0.0272216796875,-0.037353515625,0.029541015625,0.00799560546875,0.9820556640625,0.1058349609375,-0.2388916015625,-0.0697021484375,-11.594697577900543,-27.029928287553115,14.984939974082126
71,-23,441,-650,492,131,16108,1671,61674,64397,0.00433349609375,-0.00140380859375,0.02691650390625,-0.0396728515625,0.030029296875,0.00799560546875,0.983154296875,0.10198974609375,-0.2357177734375,-0.06951904296875,-11.397525426104433,-26.69964251012008,14.449518117612447
63,-22,429,-655,504,133,16126,1607,61728,64400,0.00384521484375,-0.0013427734375,0.02618408203125,-0.03997802734375,0.03076171875,0.00811767578125,0.9842529296875,0.09808349609375,-0.232421875,-0.0693359375,-11.20039150264372,-26.35441485204449,13.907453993838821
57,-19,413,-632,525,136,16144,1546,61784,64404,0.00347900390625,-0.00115966796875,0.02520751953125,-0.03857421875,0.03204345703125,0.00830078125,0.9853515625,0.0943603515625,-0.22900390625,-0.069091796875,-11.002449355622408,-25.992893298860697,13.386549687688738
52,-15,394,-586,553,141,16161,1489,61842,64410,0.003173828125,-0.00091552734375,0.0240478515625,-0.0357666015625,0.03375244140625,0.00860595703125,0.98638916015625,0.09088134765625,-0.2254638671875,-0.0687255859375,-10.79886911193166,-25.61351622649676,12.89366146973552
44,-20,373,-497,604,148,16179,1441,61904,64419,0.002685546875,-0.001220703125,0.02276611328125,-0.03033447265625,0.036865234375,0.009033203125,0.98748779296875,0.08795166015625,-0.2216796875,-0.06817626953125,-10.586205162739695,-25.202548559493078,12.460131540023987
38,-28,364,-422,650,154,16197,1400,61970,64430,0.0023193359375,-0.001708984375,0.022216796875,-0.0257568359375,0.0396728515625,0.0093994140625,0.98858642578125,0.08544921875,-0.2176513671875,-0.0675048828125,-10.369514539106211,-24.758716835924872,12.074085375907716
30,-40,369,-348,704,156,16215,1366,62041,64444,0.0018310546875,-0.00244140625,0.02252197265625,-0.021240234375,0.04296875,0.009521484375,0.98968505859375,0.0833740234375,-0.21331787109375,-0.066650390625,-10.140524664945854,-24.275286126388938,11.733424959646253
25,-56,381,-282,755,156,16233,1339,62116,64460,0.00152587890625,-0.00341796875,0.02325439453125,-0.0172119140625,0.04608154296875,0.009521484375,0.99078369140625,0.08172607421875,-0.208740234375,-0.065673828125,-9.907216676309162,-23.759491417485613,11.4406101112446
22,-67,402,-225,804,154,16251,1317,62196,64476,0.0013427734375,-0.00408935546875,0.0245361328125,-0.01373291015625,0.049072265625,0.0093994140625,0.99188232421875,0.08038330078125,-0.203857421875,-0.064697265625,-9.680136476325025,-23.203869770607444,11.183293104486413
30,-63,436,-156,858,146,16269,1302,62280,64494,0.0018310546875,-0.00384521484375,0.026611328125,-0.009521484375,0.0523681640625,0.0089111328125,0.99298095703125,0.0794677734375,-0.19873046875,-0.0635986328125,-9.448132634807736,-22.616617089148487,10.97397358198777
76,-51,452,-105,886,138,16287,1292,62367,64512,0.004638671875,-0.00311279296875,0.027587890625,-0.00640869140625,0.0540771484375,0.0084228515625,0.99407958984375,0.078857421875,-0.19342041015625,-0.0625,-9.223284111373813,-22.005363507456792,10.801645320510568
69,10,466,-36,893,118,16304,1290,62455,64529,0.00421142578125,0.0006103515625,0.0284423828125,-0.002197265625,0.05450439453125,0.0072021484375,0.9951171875,0.0787353515625,-0.18804931640625,-0.06146240234375,-9.01825507552183,-21.38196427937947,10.691048865727614
60,104,460,49,899,128,16320,1298,62543,64549,0.003662109375,0.00634765625,0.028076171875,0.00299072265625,0.05487060546875,0.0078125,0.99609375,0.0792236328125,-0.18267822265625,-0.06024169921875,-8.806567420702244,-20.755704421546984,10.651692201635232
69,195,456,225,896,164,16334,1325,62629,64575,0.00421142578125,0.01190185546875,0.02783203125,0.01373291015625,0.0546875,0.010009765625,0.9969482421875,0.08087158203125,-0.17742919921875,-0.05865478515625,-8.578398588111359,-20.138365925357878,10.74597576992166
73,225,460,379,896,200,16348,1366,62713,64607,0.00445556640625,0.01373291015625,0.028076171875,0.02313232421875,0.0546875,0.01220703125,0.997802734375,0.0833740234375,-0.17230224609375,-0.05670166015625,-8.32472354293359,-19.53559516663342,10.936368249098022
76,209,484,520,893,238,16360,1420,62796,64645,0.004638671875,0.01275634765625,0.029541015625,0.03173828125,0.05450439453125,0.0145263671875,0.99853515625,0.086669921875,-0.167236328125,-0.05438232421875,-8.043577074791509,-18.938682556965357,11.216532145806422
97,186,520,637,876,266,16370,1484,62877,64687,0.00592041015625,0.0113525390625,0.03173828125,0.03887939453125,0.053466796875,0.0162353515625,0.9991455078125,0.090576171875,-0.16229248046875,-0.05181884765625,-7.745438195715332,-18.356014514956858,11.567953738322403
113,178,538,758,835,282,16378,1559,62953,64733,0.00689697265625,0.0108642578125,0.0328369140625,0.0462646484375,0.05096435546875,0.0172119140625,0.9996337890625,0.09515380859375,-0.15765380859375,-0.04901123046875,-7.432801491731735,-17.810208184390486,11.999298820491296
75,118,554,878,781,300,16383,1643,63025,64782,0.00457763671875,0.0072021484375,0.0338134765625,0.0535888671875,0.04766845703125,0.018310546875,0.99993896484375,0.10028076171875,-0.15325927734375,-0.0460205078125,-7.109674886755055,-17.29370073666683,12.497460321935028
67,63,561,919,742,300,16386,1729,63093,64832,0.00408935546875,0.00384521484375,0.03424072265625,0.05609130859375,0.0452880859375,0.018310546875,1.0001220703125,0.10552978515625,-0.14910888671875,-0.04296875,-6.782280933555872,-16.809182090401748,13.014185426426812
60,28,548,968,699,279,16386,1818,63156,64880,0.003662109375,0.001708984375,0.033447265625,0.05908203125,0.04266357421875,0.01702880859375,1.0001220703125,0.1109619140625,-0.145263671875,-0.0400390625,-6.474055087972668,-16.360329970875217,13.560573412127768
51,8,531,983,671,259,16386,1909,63217,64926,0.00311279296875,0.00048828125,0.03240966796875,0.05999755859375,0.04095458984375,0.01580810546875,1.0001220703125,0.11651611328125,-0.14154052734375,-0.0372314453125,-6.179817634165374,-15.92861385556757,14.125063551068061
43,-4,535,960,645,236,16384,1998,63275,64969,0.00262451171875,-0.000244140625,0.03265380859375,0.05859375,0.03936767578125,0.014404296875,1.0,0.1219482421875,-0.13800048828125,-0.03460693359375,-5.904943298089011,-15.519151857663868,14.682614346074734
28,-8,531,945,614,212,16381,2085,63331,65010,0.001708984375,-0.00048828125,0.03240966796875,0.05767822265625,0.0374755859375,0.012939453125,0.99981689453125,0.12725830078125,-0.13458251953125,-0.0321044921875,-5.641269842879255,-15.126120356368496,15.230800459644325
34,-20,527,888,586,179,16378,2167,63385,65046,0.0020751953125,-0.001220703125,0.03216552734375,0.05419921875,0.0357666015625,0.01092529296875,0.9996337890625,0.13226318359375,-0.13128662109375,-0.0299072265625,-5.406990627504226,-14.747860366235432,15.750122456378406
44,-17,540,840,566,154,16374,2244,63437,65079,0.002685546875,-0.00103759765625,0.032958984375,0.05126953125,0.0345458984375,0.0093994140625,0.9993896484375,0.136962890625,-0.12811279296875,-0.02789306640625,-5.189020346205653,-14.384542418753535,16.23973921418424
44,-7,552,786,543,131,16370,2317,63487,65109,0.002685546875,-0.00042724609375,0.03369140625,0.0479736328125,0.03314208984375,0.00799560546875,0.9991455078125,0.14141845703125,-0.12506103515625,-0.02606201171875,-4.988095012044918,-14.036327270045323,16.705489461642003
31,6,561,724,520,115,16366,2384,63536,65136,0.00189208984375,0.0003662109375,0.03424072265625,0.044189453125,0.03173828125,0.00701904296875,0.9989013671875,0.1455078125,-0.1220703125,-0.0244140625,-4.80194706833691,-13.695835577101585,17.132962956365706
31,21,562,668,497,105,16362,2445,63583,65161,0.00189208984375,0.00128173828125,0.0343017578125,0.040771484375,0.03033447265625,0.00640869140625,0.9986572265625,0.14923095703125,-0.11920166015625,-0.02288818359375,-4.62512352496983,-13.370790336225943,17.52177554221477
4,45,557,607,471,97,16358,2501,63628,65184,0.000244140625,0.00274658203125,0.03399658203125,0.03704833984375,0.02874755859375,0.00592041015625,0.9984130859375,0.15264892578125,-0.116455078125,-0.021484375,-4.458778193343269,-13.060595557148247,17.8788157995789
19,65,541,576,456,95,16354,2554,63672,65206,0.00115966796875,0.00396728515625,0.03302001953125,0.03515625,0.02783203125,0.00579833984375,0.9981689453125,0.1558837890625,-0.11376953125,-0.0201416015625,-4.296631313475668,-12.758547006165257,18.21675572521094
-4,84,536,553,443,97,16350,2605,63715,65228,-0.000244140625,0.005126953125,0.03271484375,0.03375244140625,0.02703857421875,0.00592041015625,0.9979248046875,0.15899658203125,-0.11114501953125,-0.018798828125,-4.132672602030541,-12.465449286386379,18.54179008301697
-28,102,517,540,433,110,16346,2655,63757,65250,-0.001708984375,0.0062255859375,0.03155517578125,0.032958984375,0.02642822265625,0.0067138671875,0.9976806640625,0.16204833984375,-0.10858154296875,-0.0174560546875,-3.96773362644308,-12.18107625673218,18.860820321585145
-47,117,499,530,433,125,16342,2704,63799,65274,-0.00286865234375,0.00714111328125,0.03045654296875,0.0323486328125,0.02642822265625,0.00762939453125,0.9974365234375,0.1650390625,-0.10601806640625,-0.0159912109375,-3.786974860987615,-11.90058840188413,19.172180600880157
-57,127,476,532,443,138,16338,2754,63842,65299,-0.00347900390625,0.00775146484375,0.029052734375,0.032470703125,0.02703857421875,0.0084228515625,0.9971923828125,0.1680908203125,-0.1033935546875,-0.01446533203125,-3.5974437772587753,-11.615537253805318,19.490041029278654
-84,133,474,530,461,148,16333,2804,63887,65326,-0.005126953125,0.00811767578125,0.0289306640625,0.0323486328125,0.02813720703125,0.009033203125,0.99688720703125,0.171142578125,-0.10064697265625,-0.0128173828125,-3.390682916921162,-11.319516627291055,19.8078769281797
-102,140,473,522,479,159,16329,2853,63933,65354,-0.0062255859375,0.008544921875,0.02886962890625,0.0318603515625,0.02923583984375,0.00970458984375,0.99664306640625,0.17413330078125,-0.09783935546875,-0.0111083984375,-3.173480687570242,-11.020088145091757,20.117499133562816
-104,141,474,504,502,166,16325,2900,63982,65383,-0.00634765625,0.00860595703125,0.0289306640625,0.03076171875,0.0306396484375,0.0101318359375,0.99639892578125,0.177001953125,-0.0948486328125,-0.00933837890625,-2.943109248866243,-10.702432319547524,20.412796834807057
-84,141,494,461,530,172,16321,2942,64033,65412,-0.005126953125,0.00860595703125,0.0301513671875,0.02813720703125,0.0323486328125,0.010498046875,0.99615478515625,0.1795654296875,-0.09173583984375,-0.007568359375,-2.705955149242119,-10.372565015782062,20.67431750589121
-55,141,512,420,540,174,16318,2980,64085,65441,-0.00335693359375,0.00860595703125,0.03125,0.025634765625,0.032958984375,0.0106201171875,0.9959716796875,0.181884765625,-0.08856201171875,-0.00579833984375,-2.4637782449773047,-10.037997853217291,20.90807838823647
-12,140,532,376,538,177,16316,3013,64136,65470,-0.000732421875,0.008544921875,0.032470703125,0.02294921875,0.0328369140625,0.01080322265625,0.995849609375,0.18389892578125,-0.08544921875,-0.0040283203125,-2.2188379500434423,-9.712680896209182,21.10781772047812
